PG.ProteinGroups	PG.ProteinDescriptions	[1] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_1.raw.PG.Quantity	[2] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_2.raw.PG.Quantity	[3] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_3.raw.PG.Quantity	[4] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_4.raw.PG.Quantity	[5] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_5.raw.PG.Quantity	[6] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_6.raw.PG.Quantity	[7] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_7.raw.PG.Quantity	[8] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_8.raw.PG.Quantity	[9] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_9.raw.PG.Quantity	[10] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_28.raw.PG.Quantity	[11] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_29.raw.PG.Quantity	[12] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_30.raw.PG.Quantity	[13] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_31.raw.PG.Quantity	[14] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_32.raw.PG.Quantity	[15] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_33.raw.PG.Quantity	[16] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_34.raw.PG.Quantity	[17] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_35.raw.PG.Quantity	[18] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_36.raw.PG.Quantity
A0A060ZKD3	Two component transcriptional regulator, LuxRfamily	Filtered	Filtered	Filtered	2929.792236328125	6233.29736328125	2968.971435546875	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZKE1	Transcriptional regulator, HxlR family	138685.921875	55335.1484375	137613.140625	118670.65625	215944.4375	140143.4375	173043.859375	116143.234375	115533.1953125	95004.5859375	92839.7578125	80233.703125	Filtered	152944.859375	24933.41015625	130306.6875	47069.140625	109652.21875
A0A060ZKE3	Serine/threonine protein kinase	41452.4296875	30558.296875	14636.291015625	30946.001953125	68746.0390625	34529.859375	4591.3046875	8107.5732421875	19085.005859375	79405.953125	56899.6484375	42041.19140625	Filtered	Filtered	Filtered	5415.26513671875	10138.322265625	12361.0087890625
A0A060ZKE4	Cell division initiation protein	598318.75	109137.3671875	144474.390625	231382.46875	636236.6875	734216.6875	197857.109375	182561.265625	51904.1953125	313489.34375	443901.71875	375730.125	Filtered	Filtered	Filtered	107221.4140625	50056.50390625	1454.9417724609375
A0A060ZKE5	Methylmalonyl-CoA epimerase	1691864.75	1858463.875	1650240	1442584.25	1619440.375	1449146.75	1819312.125	1438344.5	1497796	1099781.125	1372953.125	1266103.375	4680006.5	720324.4375	967892.6875	1197446.75	1231964.75	640749
A0A060ZKE6	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein	20120.435546875	2877.1923828125	2453.4794921875	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	5464.22314453125	NaN	NaN	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZKE8	50S ribosomal protein L28	1907837.5	1695845.375	1920198.875	3197695.5	3457148.5	4102521.5	463821.78125	642678.3125	190885.578125	481044.0625	526008.3125	522655.3125	3008685.5	779749.4375	2424572.25	27638.5078125	37622.2421875	41322.62109375
A0A060ZKE9	UPF0235 protein	432023.40625	175453.578125	466973.6875	278205.25	263631.5625	304616.59375	297501.71875	369341.65625	363306.0625	349407.09375	223451.34375	268203.96875	Filtered	122482.3046875	117416.7734375	182238.859375	225217.421875	123533.53125
A0A060ZKF1	Lar_N domain-containing protein	24079.0859375	3180.201171875	5386.9501953125	NaN	Filtered	Filtered	Filtered	Filtered	Filtered	1500.0755615234375	NaN	2698.524658203125	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZKF3	D-alanine--D-alanine ligase	141973.59375	163454.609375	186689.265625	236073.390625	291244.03125	234556.953125	143772.078125	153141.078125	144323.71875	158098.765625	143508.390625	167563.078125	103864.390625	142751.765625	143826.953125	146301.484375	160104.90625	102973.015625
A0A060ZKF4	NTP_transf_9 domain-containing protein	216697.5625	264926.21875	343039.96875	221292.109375	250330.515625	169739.203125	576274.625	481632.125	309118.71875	390573.4375	303232.46875	323607.71875	249178.390625	109584.75	202669.734375	342245.78125	445201.96875	237370.203125
A0A060ZKF5	AAA ATPase	125803.4765625	171952.390625	109449.015625	104558.96875	123003.09375	113361	95327.4375	134318.890625	82008.40625	69485.3828125	57189.42578125	80623.453125	Filtered	166898.90625	139279.921875	80925.3046875	81375.9765625	146824.453125
A0A060ZKF6	DUF503 domain-containing protein	136544.015625	131365.828125	92980.59375	89231.4296875	59575.1015625	79235.0703125	77160.625	81785.7890625	43681.74609375	243061.703125	190550.859375	246397.96875	Filtered	Filtered	Filtered	Filtered	64279.53515625	Filtered
A0A060ZKF8	Aldehyde oxidase and xanthine dehydrogenasemolybdopterin binding protein	56109.0859375	20180.87890625	33107.61328125	114689.0546875	NaN	16604.220703125	Filtered	40944.17578125	320554.9375	21659.62109375	276744.15625	49733.36328125	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZKF9	Regulatory protein MerR	57088.75	71038.53125	67646.640625	45731.734375	81747.21875	27498.8203125	142986.71875	123330.2578125	104218.7578125	58682.3203125	73806.015625	76118.34375	Filtered	1208994.5	172093.53125	60912.59375	60583.9375	122542.3125
A0A060ZKG3	Aldolase	13167.12890625	20089.283203125	Filtered	8588.0244140625	3824.220947265625	Filtered	Filtered	Filtered	Filtered	4336.40673828125	4270.533203125	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZKG4	Roadblock/LC7 family protein	1187095.25	861643.8125	906499.75	421221.90625	371854.53125	664083.5625	351433.96875	414921.90625	107908.6484375	442677.8125	504460.09375	545606.1875	1123.6485595703125	66675.2421875	83.66059112548828	94708.9375	63243.73046875	69271.2109375
A0A060ZKG5	Two-component chitin sensor kinase	116668.109375	97942.890625	84698.9609375	2742.604248046875	NaN	Filtered	118984.0546875	211033.734375	247872.546875	116384.734375	162472.90625	104253.4375	Filtered	Filtered	Filtered	197093.796875	275720.96875	331147
A0A060ZKG7	DUF742 domain-containing protein	52738.8046875	47752.96484375	35209.671875	27230.818359375	29448.255859375	41093.890625	17446.81640625	22905.6875	15869.8212890625	56245.10546875	55442.42578125	72991.2734375	141217.046875	14.075324058532715	23.8718318939209	21046.56640625	20424.865234375	8422.822265625
A0A060ZKG9	Branched-chain-amino-acid aminotransferase	351793.03125	352023.65625	407558.15625	314212.125	383049.28125	320801.875	237586.859375	224391.375	265638.03125	318348.5	350301.4375	323736.5	831518.375	384590.46875	298208	312074.90625	312864.71875	314326.65625
A0A060ZKH0	ATP synthase gamma chain	2115731.5	2025231.375	2026099.5	4489325	5091578.5	4570128	1456969.75	1518447.25	1374645.375	2532119	2339468.5	2227203.25	1681976.875	1502381.5	1646560.625	1272549.25	1112593.125	1862261.5
A0A060ZKH2	Histidine kinase	21487.294921875	Filtered	174370.484375	167185.9375	323503.125	306502	Filtered	Filtered	117000.140625	431213.78125	427455.625	427760.3125	219880.484375	177144.203125	122527.6171875	33.20066833496094	29269.25	42440.4765625
A0A060ZKH3	Proline dehydrogenase	78355.4140625	72509.2734375	78212.71875	42290.7109375	25765.130859375	25687.869140625	45868.4609375	45422.859375	74148.2890625	101108.5390625	106018.1953125	86325.9765625	477607.4375	Filtered	Filtered	58604.109375	41461.97265625	28436.140625
A0A060ZKH4	ATP synthase subunit a	282493.90625	250575.609375	181291.453125	77733.734375	110030.1875	70124.3671875	117965.9140625	130161.40625	144825.21875	226658.953125	217118.265625	166751.046875	279.2190856933594	92807.390625	119793.65625	117714.734375	130399.7421875	160983.96875
A0A060ZKH6	Microbial collagenase	Filtered	228270.234375	53086.41796875	4086.14501953125	Filtered	25882.25	Filtered	79544.9765625	Filtered	104875.3046875	130123.1796875	174728.640625	Filtered	Filtered	Filtered	69237.7421875	Filtered	Filtered
A0A060ZKH7	Uma2 domain-containing protein	7846.80419921875	10957.0302734375	Filtered	3838.78369140625	3943.66796875	Filtered	9999.8759765625	7442.580078125	9966.830078125	11239.537109375	6479.49755859375	Filtered	Filtered	Filtered	Filtered	9883.7236328125	14256.9658203125	4890.18505859375
A0A060ZKH9	Sua5/YciO/YrdC/YwlC family protein	282363.78125	280518.71875	204479.59375	152665.296875	136734.453125	181597.28125	313157.0625	294479.71875	285926.03125	315002.375	254313.5	268732.125	91772.078125	162451.671875	62616.609375	118255.9296875	189299.34375	92758.984375
A0A060ZKI1	Regulatory protein TetR	76511.234375	52852.890625	45526.765625	51640.265625	62207.5234375	49231.66015625	53698.98828125	62450.71484375	38089.01171875	66026.015625	49329.703125	57735.96484375	52179.36328125	58462.21484375	22843.169921875	30057.34375	39715.4375	19728.044921875
A0A060ZKI3	Transcription termination factor Rho	939294.875	1023605.25	1056818.875	1769985.375	1924022.5	1713821.25	1451324.625	1393858.25	1448081.25	877632.25	1001822.875	1097453.625	624566.375	1022507.625	1089910.25	399003.84375	767535.25	250812.25
A0A060ZKI4	Acetolactate synthase	145411.34375	127126.9296875	144229.109375	606536.375	589071.9375	579285.4375	97849.25	76714.453125	94310.359375	186972.34375	234412.65625	214826.46875	153675.90625	224473.890625	112339.8046875	110630.8359375	80132.609375	131900.296875
A0A060ZKI5	Regulatory protein TetR	5035.1220703125	2882.4111328125	4846.3076171875	8708.1591796875	7512.45361328125	Filtered	9774.546875	1408.110107421875	13219.279296875	NaN	36547.12109375	60626.01953125	Filtered	92917.2421875	79814.140625	Filtered	76307.25	Filtered
A0A060ZKI7	Oxidoreductase	247503.890625	229202.15625	215505.859375	207958.328125	152242.265625	222078.59375	101666.7421875	139681.4375	84991.7890625	206575.40625	222391.140625	221203.984375	393909.375	248744.71875	337822.0625	29900.025390625	459539.25	Filtered
A0A060ZKJ2	Siderophore-interacting protein	49685.578125	21379.337890625	59737.8984375	Filtered	Filtered	Filtered	76372.328125	94143.171875	69700.0703125	64484.7109375	50148.234375	46227.14453125	Filtered	Filtered	Filtered	114294.734375	127907.5234375	184867.515625
A0A060ZKJ5	PfkB domain protein	5728.82568359375	8249.0791015625	4265.2763671875	5309.53125	2647.10107421875	Filtered	NaN	NaN	3293.71728515625	14399.162109375	9931.05859375	15640.255859375	Filtered	Filtered	Filtered	NaN	1767.177490234375	Filtered
A0A060ZKJ9	Glutamyl-tRNA(Gln) amidotransferase subunit A	254945.4375	252524.265625	326519.34375	510791.125	499288.90625	519608.96875	321117.8125	325604.6875	308196.8125	268817.875	300694.65625	258676.46875	433511.5	285278.03125	470901.6875	421732.90625	381529.3125	446332.4375
A0A060ZKK2	Methionine synthase vitamin-B12 independent	76594.9609375	34103.26953125	45667.8046875	82420.1953125	89132.921875	71100.734375	68065.5234375	80954.203125	77856.6484375	140500.671875	174735.515625	150862.671875	Filtered	Filtered	69295.765625	82117.890625	39669.44921875	1596.857421875
A0A060ZKK4	Glycoside hydrolase family 25	71384.453125	68378.78125	106291.6796875	130995.5234375	147039.75	99753.171875	52722.87109375	83654.1796875	76549.9609375	749165.8125	553119	493066.9375	464498.34375	118175.1953125	55207.765625	82163.171875	85333.9765625	131802.96875
A0A060ZKK6	SnoaL-like domain-containing protein	67314.8203125	81465.7421875	164310.328125	53346.41796875	67033.1796875	54870.296875	64927.0625	71938.5859375	67933.3125	109297.640625	58537.6328125	76301.9453125	686056	475068.1875	60804.6875	80858.203125	67030.5625	66754.5234375
A0A060ZKK8	Serine/threonine protein kinase	349861	343314.34375	321027.15625	239297.6875	207403.09375	252790.453125	242293.890625	264472.6875	302338	370958.3125	332866.21875	392420.90625	124397.5078125	284560.75	368983.0625	317655.375	318578.3125	298965.71875
A0A060ZKL3	Helix-turn-helix domain protein	24567.677734375	21112.94921875	16874.498046875	21894.6796875	25842.859375	14444.2294921875	44672.29296875	48860.32421875	49343.5625	41618.09765625	38848.53125	43321.28515625	21724.37890625	25927.091796875	45.75027084350586	3803.970947265625	15449.0361328125	6418.2373046875
A0A060ZKL4	ATP/GTP-binding protein	93281.515625	10134.9599609375	20398.544921875	114081.2421875	58823.1796875	114930.6171875	72742.4453125	55082.875	82297.59375	178507.109375	114416.5390625	131600.203125	Filtered	Filtered	91.75204467773438	60042.796875	72159.28125	40804.11328125
A0A060ZKL5	Regulatory protein ArsR	11727.69921875	11541.677734375	10691.4990234375	6829.6640625	5750.45849609375	10116.8349609375	1424.0125732421875	6941.32568359375	Filtered	13193.83203125	13477.865234375	4723.26123046875	Filtered	Filtered	Filtered	Filtered	2741.4970703125	Filtered
A0A060ZKL7	CopG family transcriptional regulator	641995.9375	632216.5	913713.5	476695.53125	484248.34375	496273.09375	510753.71875	585637.875	415790.8125	379962.96875	389284.5625	343139.84375	1215927.625	793104.0625	1418405.875	561656.1875	383548.78125	749759.5
A0A060ZKL8	Oligopeptide-binding lipoprotein	2560303.75	1986003.25	1781000.5	2890696	2598539	2799221	2585086.5	2508881.25	3186651	4002941.75	3021394.5	2758682	3178128.25	2279363.5	2946311.75	1771316.75	2476090.75	7909774.5
A0A060ZKL9	Cystathionine beta-synthase	107918.171875	110425.734375	84155.078125	105659.6015625	109571.5625	108013.1484375	185517.296875	186414.6875	177703.03125	156469.984375	144028.796875	122941.328125	Filtered	49.585994720458984	19359.37109375	85574.359375	92961.96875	62232.109375
A0A060ZKM1	NAD-dependent epimerase/dehydratase	136562.171875	135669.296875	137766.390625	58391.8671875	113276.6171875	158159.109375	50904.16796875	37587.6875	35445.1796875	102373.6484375	45885.6015625	124568.0625	Filtered	Filtered	Filtered	27286.486328125	Filtered	48028.5234375
A0A060ZKM2	Regulatory protein TetR	14172.8203125	9666.84765625	13821.69921875	9271.408203125	10619.162109375	6096.58935546875	14625.357421875	12918.671875	15167.6689453125	32013.37890625	23862.76953125	26832.703125	Filtered	75334.1015625	Filtered	1731.0977783203125	10139.001953125	5924.77294921875
A0A060ZKM3	Aminomethyltransferase	134201.328125	225717.875	224657.75	315728.34375	308571.15625	329845.28125	177529.015625	169290.0625	199605.375	134614.828125	159362.40625	176226.5	760715.625	556987.5	839655.4375	192822.09375	160108.34375	211710.109375
A0A060ZKM6	ABC transporter related protein	706906.25	638567.875	505735.03125	424763.84375	334250.5625	425702.4375	446524.5625	574196.9375	663460.0625	455796.0625	475449.1875	379401.90625	482456.96875	175269.21875	158063.375	249845.65625	297869.375	259781.9375
A0A060ZKM8	Histidinol-phosphate aminotransferase	75246.0390625	68489.1484375	30745.59375	123200.5703125	Filtered	NaN	56121.2421875	3421.58251953125	252961.859375	7129.455078125	NaN	NaN	Filtered	Filtered	20975.205078125	32496.52734375	101867.4765625	18793.291015625
A0A060ZKN3	Acyltransferase 3	Filtered	24598.044921875	26955.6171875	61383.03515625	46462.91796875	47671.0859375	108867.765625	68660.28125	57038.98046875	19491.09375	20836.046875	Filtered	Filtered	105370.3515625	Filtered	Filtered	36209.75390625	Filtered
A0A060ZKN6	ABM domain-containing protein	52394.37890625	65778.84375	55307.25390625	48855.61328125	59129.39453125	60443.3203125	2044550.125	222636.765625	297834.9375	36262.6796875	45473.2734375	41185.34375	Filtered	227226.953125	1150032.875	2260011.75	257750.453125	292731.75
A0A060ZKN9	UBP-type domain-containing protein	41210.81640625	72525.34375	77364.671875	33733.609375	31157.92578125	19748.3046875	30985.3046875	15290.0400390625	12151.9482421875	40495.734375	19177.216796875	28803.572265625	Filtered	23540.671875	Filtered	Filtered	19201.712890625	43564.15234375
A0A060ZKP0	Aminobenzoate oxygenase	18600.794921875	31469.849609375	11192.4091796875	9298	15872.2158203125	13367.3486328125	26914.013671875	23728.71484375	Filtered	177875.421875	129578.265625	107624.0625	Filtered	Filtered	Filtered	10965.2197265625	6116.15673828125	13703.4638671875
A0A060ZKP1	Cyclase/dehydrase	86658.9765625	19436.912109375	39522.37109375	54201.52734375	76390.21875	17917.7265625	734261.875	268820.65625	128730.671875	110955.921875	98946.6875	110278.6875	Filtered	878893.125	565637.625	499568.34375	72892.625	65820.2578125
A0A060ZKP2	Acyl transferase	180888.78125	43863.67578125	84135.0390625	60107.33984375	25098.26953125	41687.984375	145635.203125	167109.96875	160496.578125	43109.28515625	69040.078125	58562.234375	Filtered	Filtered	Filtered	191944.796875	169523.734375	128062.2578125
A0A060ZKP3	Diacylglycerol kinase catalytic region	63426.91796875	84861.4921875	84678.796875	101902.4375	86494.7734375	85303.3671875	81287.3671875	74352.109375	81770.8515625	100421.296875	92724.6953125	100269.046875	11427133	66894.8046875	62205	44102.8671875	63249.84375	41580.25390625
A0A060ZKP4	Beta-ketoacyl synthase	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	84422.1484375	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	107211.703125	116569.6171875	Filtered	Filtered
A0A060ZKP7	Type I modular polyketide synthase	1491582	795491.6875	1737755.25	445577.125	269222.5	294966.09375	803609.4375	1036388.375	908854.625	366957.84375	839046.6875	352183.5	Filtered	179867.109375	111108.5625	1854206.5	990136.5	1852949.125
A0A060ZKQ3	Beta-ketoacyl synthase	56607.4296875	36844.98828125	38690.4453125	2388.962646484375	11307.3203125	2.2172608375549316	32188.798828125	79807.8359375	34638.38671875	20785.685546875	362.1903076171875	4105595	Filtered	Filtered	Filtered	38838.4140625	36031.171875	66278.171875
A0A060ZKQ8	Type I polyketide synthase	53173.0625	20399.91015625	14254.53125	2056.61474609375	NaN	170.17132568359375	12217.3037109375	8505.625	29109.76171875	95212.75	4116.41064453125	NaN	Filtered	40.017784118652344	80.10526275634766	32225.166015625	54712.11328125	8754.595703125
A0A060ZKQ9	Ribonucleoside-diphosphate reductase	654904.4375	468759.3125	773740.5625	491845.625	590857.625	503290.625	292250.03125	287337.3125	344725.125	214609.40625	242172.34375	Filtered	Filtered	810376.25	423955.65625	335332.0625	223264.78125	410039.3125
A0A060ZKR1	Aldo/keto reductase	379023.21875	394875.59375	272936.71875	124886.1953125	102783.171875	59925.91796875	829651.5625	757813.1875	614196.9375	191046.15625	194301.171875	184188.96875	Filtered	178358.28125	237809.53125	316931.03125	442781.8125	121738.1484375
A0A060ZKR5	RHS/YD repeat-containing protein	173997.34375	82620.6796875	79114.96875	51176.0625	113598.6953125	93920.7890625	67151.7734375	72087.3359375	75812.515625	255259.546875	205724.265625	246524.15625	Filtered	44761.234375	73279.8515625	39681.46484375	37138.42578125	94268.078125
A0A060ZKR6	Abasic site processing protein	160888.265625	161229.40625	143805.421875	145591.546875	140454.359375	166711.640625	105970.0546875	161246.546875	126271.4921875	169262.03125	153204.71875	106011.5390625	75628.7578125	92258.4140625	26217.033203125	46956.4921875	68531.1015625	109200.3359375
A0A060ZKS0	Tail tape measure protein	Filtered	Filtered	Filtered	12044.8720703125	18103.123046875	13731.4580078125	Filtered	3714.034423828125	Filtered	7961.2734375	3159.352294921875	NaN	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZKS1	Regulatory protein TetR	26567.08984375	21355.740234375	17370.62109375	31468.841796875	26586.619140625	27467.994140625	Filtered	Filtered	Filtered	128329.6953125	122240.3515625	66905.0859375	Filtered	Filtered	Filtered	Filtered	11573.83203125	Filtered
A0A060ZKS4	Ferric uptake regulator, Fur family	Filtered	4360.58935546875	Filtered	22175.32421875	39440.17578125	12583.1298828125	Filtered	Filtered	Filtered	4741.24462890625	3020.1923828125	NaN	Filtered	Filtered	Filtered	0.9973670244216919	Filtered	Filtered
A0A060ZKS6	NPCBM domain-containing protein	81353.0234375	186073.578125	114650.359375	3549100.75	4381629.5	3923334	189630.421875	86162.578125	35707.28125	2956663	1591501.625	901527.1875	18174722	2170104.5	2677710.5	64768.265625	43249.09765625	181860.625
A0A060ZKS9	ErfK/YbiS/YcfS/YnhG family protein	15564.5234375	30563.392578125	27078.818359375	27737.419921875	54075.8046875	47594.25390625	9099.404296875	33210.0390625	1812.5185546875	53920.05859375	68164.2109375	55332.10546875	Filtered	81394.7734375	129152.28125	Filtered	2522.955322265625	Filtered
A0A060ZKT0	Integral membrane sensor signal transductionhistidine kinase	22793.865234375	118550.34375	99386.4765625	14816.1845703125	87218.6640625	65756.859375	13519.27734375	56212.3515625	147476.28125	14335.98046875	99334.515625	114351.0703125	409342.875	Filtered	6811.47509765625	70647.484375	89254.609375	350821
A0A060ZKT2	Baseplate_J domain-containing protein	15619.568359375	15973.103515625	114132.421875	163251.609375	213040.015625	169779.21875	42998.6796875	77714.078125	40144.11328125	87520.5546875	103191.15625	67614.484375	1752121.875	84797.5390625	91045.6640625	467.178955078125	100591.7734375	7622.1513671875
A0A060ZKT4	GH3 auxin-responsive promoter	982399.3125	382437.84375	188670.109375	106021.921875	45129.375	88657.265625	418038.78125	460812.03125	431095.5625	133344.953125	77334.5	83221.9921875	119.18710327148438	Filtered	Filtered	523195.59375	589786.6875	464991
A0A060ZKT5	DUF45 domain-containing protein	6692.69580078125	68292.5078125	Filtered	15736.64453125	12397.4375	11887.53515625	26603.84765625	32645.67578125	73474	1099059	68440.3046875	44685.375	Filtered	Filtered	Filtered	5952.263671875	Filtered	1.5905332565307617
